"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.581998520E-1,9.690931439E-2,-1.513460279E-1,9.836296082E0,9.837937672E0
7.607144350E-1,1.351944804E-1,-1.896311939E-1,9.850652695E0,9.853405302E0
7.632290700E-1,9.212367237E-2,-1.657029688E-1,9.855438232E0,9.857261638E0
7.657436540E-1,7.298108935E-2,-1.657029688E-1,9.850652695E0,9.852316592E0
7.682582370E-1,8.255238086E-2,-1.752742529E-1,9.826724052E0,9.828633759E0
7.707728720E-1,1.112662554E-1,-1.752742529E-1,9.817152977E0,9.819347932E0
7.732874560E-1,8.733802289E-2,-1.992024779E-1,9.860223770E0,9.862622489E0
7.758020390E-1,6.340979785E-2,-2.087737769E-1,9.812367439E0,9.814793022E0
7.783166750E-1,3.948157281E-2,-1.561316848E-1,9.807581902E0,9.808904050E0
7.802032890E-1,7.298108935E-2,-1.657029688E-1,9.798010826E0,9.799683661E0
7.827178720E-1,7.776673883E-2,-1.657029688E-1,9.802796364E0,9.804505173E0
7.852324560E-1,9.212367237E-2,-1.848455518E-1,9.802796364E0,9.804971759E0
7.877470910E-1,6.819544733E-2,-1.848455518E-1,9.798010826E0,9.799991564E0
7.902616750E-1,1.064806059E-1,-1.369891018E-1,9.812367439E0,9.813901309E0
7.927763100E-1,6.340979785E-2,-1.848455518E-1,9.793225288E0,9.795174844E0
7.952908930E-1,8.733802289E-2,-1.609173268E-1,9.841081619E0,9.842784654E0
7.978054770E-1,1.256231815E-1,-1.609173268E-1,9.802796364E0,9.804921831E0
8.003201120E-1,1.208375469E-1,-1.752742529E-1,9.826724052E0,9.829029880E0
8.028346950E-1,1.304088384E-1,-1.465603858E-1,9.793225288E0,9.795190042E0
8.053492790E-1,8.733802289E-2,-1.848455518E-1,9.812367439E0,9.814496960E0
8.075385500E-1,1.208375469E-1,-1.752742529E-1,9.793225288E0,9.795539001E0
8.097277680E-1,1.208375469E-1,-1.848455518E-1,9.788438797E0,9.790929663E0
8.122423520E-1,1.304088384E-1,-1.944168359E-1,9.836296082E0,9.839081511E0
8.146512580E-1,9.212367237E-2,-1.800599098E-1,9.841081619E0,9.843159847E0
8.171658410E-1,1.304088384E-1,-1.800599098E-1,9.817152977E0,9.819670087E0
8.196147470E-1,1.495514214E-1,-1.800599098E-1,9.826724052E0,9.829511321E0
8.220636540E-1,9.212367237E-2,-1.704886109E-1,9.831509590E0,9.833419240E0
8.245782370E-1,9.212367237E-2,-1.609173268E-1,9.788438797E0,9.790194852E0
8.270928720E-1,1.064806059E-1,-1.848455518E-1,9.783653259E0,9.785978597E0
8.296074560E-1,7.776673883E-2,-1.657029688E-1,9.783653259E0,9.785365412E0
8.321220910E-1,8.255238086E-2,-1.561316848E-1,9.812367439E0,9.813956733E0
8.346366750E-1,6.340979785E-2,-1.657029688E-1,9.807581902E0,9.809186563E0
8.371513100E-1,7.776673883E-2,-1.513460279E-1,9.836296082E0,9.837767729E0
8.396658930E-1,4.905286431E-2,-1.944168359E-1,9.855438232E0,9.857477712E0
8.421804770E-1,7.776673883E-2,-1.800599098E-1,9.826724052E0,9.828681236E0
8.446951120E-1,9.690931439E-2,-1.609173268E-1,9.826724052E0,9.828519288E0
8.472096950E-1,9.212367237E-2,-1.704886109E-1,9.817152977E0,9.819065419E0
8.497243310E-1,6.340979785E-2,-1.992024779E-1,9.812367439E0,9.814594092E0
8.522389140E-1,8.733802289E-2,-1.992024779E-1,9.817152977E0,9.819562217E0
8.540553720E-1,4.905286431E-2,-1.944168359E-1,9.802796364E0,9.804846793E0
8.565699560E-1,8.255238086E-2,-1.992024779E-1,9.812367439E0,9.814736435E0
8.590845390E-1,1.256231815E-1,-1.704886109E-1,9.836296082E0,9.838575514E0
8.615991750E-1,8.733802289E-2,-2.087737769E-1,9.807581902E0,9.810192515E0
8.641137580E-1,1.064806059E-1,-1.800599098E-1,9.821938515E0,9.824165913E0
8.666283930E-1,1.016949639E-1,-2.039881349E-1,9.831509590E0,9.834151404E0
8.691429770E-1,1.399801224E-1,-1.896311939E-1,9.850652695E0,9.853472126E0
8.716575600E-1,1.016949639E-1,-2.183450609E-1,9.893723488E0,9.896655035E0
8.741721950E-1,1.064806059E-1,-1.896311939E-1,9.884152412E0,9.886544746E0
8.766867790E-1,1.112662554E-1,-1.704886109E-1,9.845867157E0,9.847971701E0
8.792014140E-1,1.543370634E-1,-1.657029688E-1,9.826724052E0,9.829332785E0
8.817159970E-1,1.016949639E-1,-1.896311939E-1,9.826724052E0,9.829079685E0
8.835996950E-1,7.776673883E-2,-1.704886109E-1,9.850652695E0,9.852434854E0
8.861142790E-1,5.862415582E-2,-1.800599098E-1,9.841081619E0,9.842903322E0
8.886288620E-1,5.383851007E-2,-1.704886109E-1,9.869794846E0,9.871414045E0
8.911434970E-1,5.862415582E-2,-1.944168359E-1,9.855438232E0,9.857529987E0
8.936580810E-1,5.862415582E-2,-1.561316848E-1,9.850652695E0,9.852064373E0
8.961727160E-1,6.819544733E-2,-1.561316848E-1,9.884152412E0,9.885620700E0
8.986873000E-1,8.733802289E-2,-1.657029688E-1,9.841081619E0,9.842864057E0
9.012018830E-1,5.862415582E-2,-1.369891018E-1,9.836296082E0,9.837424633E0
9.037165180E-1,3.948157281E-2,-1.609173268E-1,9.884152412E0,9.885541062E0
9.062311020E-1,8.733802289E-2,-1.704886109E-1,9.884152412E0,9.886008457E0
9.087457370E-1,5.383851007E-2,-1.657029688E-1,9.855438232E0,9.856978179E0
9.112603200E-1,1.016949639E-1,-1.800599098E-1,9.874580383E0,9.876745475E0
9.131456330E-1,1.208375469E-1,-1.800599098E-1,9.860223770E0,9.862607976E0
9.156602160E-1,8.255238086E-2,-1.657029688E-1,9.869794846E0,9.871530918E0
9.181748000E-1,1.208375469E-1,-1.561316848E-1,9.836296082E0,9.838277259E0
9.206894350E-1,1.399801224E-1,-1.417747438E-1,9.850652695E0,9.852667305E0
9.232040180E-1,1.304088384E-1,-1.465603858E-1,9.888937950E0,9.890883691E0
9.257186540E-1,1.160518974E-1,-1.465603858E-1,9.874580383E0,9.876349818E0
9.282332370E-1,1.112662554E-1,-1.417747438E-1,9.841081619E0,9.842731719E0
9.307478200E-1,1.064806059E-1,-1.704886109E-1,9.865009308E0,9.867056964E0
9.332624560E-1,9.690931439E-2,-1.752742529E-1,9.860223770E0,9.862257616E0
9.357770390E-1,8.255238086E-2,-1.465603858E-1,9.898509026E0,9.899938170E0
9.382916750E-1,8.733802289E-2,-1.657029688E-1,9.831509590E0,9.833293763E0
9.408062580E-1,1.160518974E-1,-1.561316848E-1,9.841081619E0,9.843004246E0
9.426881330E-1,1.160518974E-1,-1.992024779E-1,9.778867722E0,9.781584922E0
9.452027160E-1,1.304088384E-1,-1.752742529E-1,9.841081619E0,9.843506233E0
9.477173000E-1,9.690931439E-2,-1.657029688E-1,9.826724052E0,9.828598806E0
9.502319350E-1,1.160518974E-1,-1.178465188E-1,9.802796364E0,9.804191573E0
9.527465180E-1,1.304088384E-1,-1.417747438E-1,9.831509590E0,9.833396532E0
9.552611540E-1,9.212367237E-2,-1.944168359E-1,9.783653259E0,9.786018382E0
9.577757370E-1,9.690931439E-2,-1.657029688E-1,9.812367439E0,9.814244935E0
9.602903200E-1,1.112662554E-1,-1.130608693E-1,9.774082184E0,9.775369327E0
9.628049560E-1,1.112662554E-1,-1.322034448E-1,9.774082184E0,9.775609468E0
9.653195390E-1,8.255238086E-2,-1.992024779E-1,9.807581902E0,9.809952053E0
9.678341750E-1,7.298108935E-2,-1.848455518E-1,9.783653259E0,9.785671424E0
9.703487580E-1,8.255238086E-2,-1.561316848E-1,9.769296646E0,9.770892946E0
9.722310500E-1,8.255238086E-2,-1.657029688E-1,9.774082184E0,9.775835254E0
9.747455810E-1,1.112662554E-1,-1.752742529E-1,9.778867722E0,9.781071268E0
9.772602160E-1,1.016949639E-1,-1.704886109E-1,9.812367439E0,9.814375324E0
9.797748520E-1,1.304088384E-1,-1.896311939E-1,9.812367439E0,9.815066032E0
9.822894350E-1,1.160518974E-1,-1.752742529E-1,9.788438797E0,9.790695746E0
9.848040180E-1,9.690931439E-2,-1.992024779E-1,9.774082184E0,9.776592227E0
9.873186540E-1,8.733802289E-2,-1.944168359E-1,9.778867722E0,9.781190099E0
9.898332370E-1,1.112662554E-1,-1.848455518E-1,9.841081619E0,9.843446322E0
9.923478720E-1,1.064806059E-1,-2.039881349E-1,9.817152977E0,9.819849380E0
9.948624560E-1,1.208375469E-1,-1.944168359E-1,9.826724052E0,9.829389870E0
9.973770910E-1,7.298108935E-2,-2.422732860E-1,9.850652695E0,9.853901821E0
9.998916750E-1,1.064806059E-1,-2.231307179E-1,9.826724052E0,9.829833724E0
1.001774487E0,1.160518974E-1,-2.039881349E-1,9.812367439E0,9.815173659E0
1.004289070E0,6.340979785E-2,-2.231307179E-1,9.793225288E0,9.795972115E0
1.006803654E0,8.255238086E-2,-2.279163599E-1,9.826724052E0,9.829713443E0
1.009318289E0,9.212367237E-2,-1.944168359E-1,9.831509590E0,9.833863203E0
1.011832872E0,7.776673883E-2,-1.848455518E-1,9.812367439E0,9.814416453E0
1.014347508E0,6.819544733E-2,-2.087737769E-1,9.778867722E0,9.781333806E0
1.016862091E0,9.212367237E-2,-2.231307179E-1,9.798010826E0,9.800984146E0
1.019376675E0,1.016949639E-1,-2.183450609E-1,9.812367439E0,9.815323285E0
1.021891310E0,6.819544733E-2,-1.992024779E-1,9.802796364E0,9.805057307E0
1.024405893E0,9.212367237E-2,-2.231307179E-1,9.798010826E0,9.800984146E0
1.026920529E0,9.690931439E-2,-1.944168359E-1,9.821938515E0,9.824340462E0
1.029435112E0,9.690931439E-2,-1.657029688E-1,9.826724052E0,9.828598806E0
1.031314904E0,1.064806059E-1,-1.609173268E-1,9.788438797E0,9.790340474E0
1.033829487E0,5.383851007E-2,-1.800599098E-1,9.798010826E0,9.799813075E0
1.036344070E0,7.298108935E-2,-1.657029688E-1,9.855438232E0,9.857101322E0
1.038858706E0,1.064806059E-1,-1.800599098E-1,9.826724052E0,9.828950366E0
1.041373289E0,9.212367237E-2,-1.896311939E-1,9.774082184E0,9.776355625E0
1.043887925E0,9.212367237E-2,-1.896311939E-1,9.798010826E0,9.800278716E0
1.046402508E0,7.776673883E-2,-1.657029688E-1,9.802796364E0,9.804505173E0
1.048917091E0,9.212367237E-2,-1.561316848E-1,9.826724052E0,9.828396079E0
1.051431727E0,1.016949639E-1,-1.465603858E-1,9.817152977E0,9.818773568E0
1.053946310E0,1.208375469E-1,-1.704886109E-1,9.802796364E0,9.805023439E0
1.056460945E0,6.819544733E-2,-1.417747438E-1,9.807581902E0,9.808843635E0
1.058975529E0,8.733802289E-2,-1.657029688E-1,9.865009308E0,9.866787423E0
1.060859800E0,9.212367237E-2,-1.513460279E-1,9.855438232E0,9.857030747E0
1.063374383E0,1.112662554E-1,-1.609173268E-1,9.845867157E0,9.847810652E0
1.065888966E0,1.351944804E-1,-1.226321608E-1,9.812367439E0,9.814064956E0
1.068403602E0,1.208375469E-1,-1.848455518E-1,9.850652695E0,9.853127833E0
1.070918185E0,9.690931439E-2,-1.704886109E-1,9.884152412E0,9.886097647E0
1.073432820E0,1.256231815E-1,-1.465603858E-1,9.826724052E0,9.828619778E0
1.075947404E0,1.064806059E-1,-1.369891018E-1,9.884152412E0,9.885675144E0
1.078461987E0,1.399801224E-1,-1.513460279E-1,9.860223770E0,9.862378661E0
1.080976622E0,8.255238086E-2,-1.657029688E-1,9.817152977E0,9.818898357E0
1.083491206E0,7.776673883E-2,-1.369891018E-1,9.807581902E0,9.808846845E0
1.086005841E0,1.016949639E-1,-1.513460279E-1,9.860223770E0,9.861909566E0
1.088520425E0,8.733802289E-2,-1.704886109E-1,9.869794846E0,9.871653589E0
1.090402195E0,9.212367237E-2,-1.657029688E-1,9.869794846E0,9.871615599E0
1.092916779E0,8.255238086E-2,-1.609173268E-1,9.850652695E0,9.852312814E0
1.095431362E0,1.256231815E-1,-1.465603858E-1,9.874580383E0,9.876466923E0
1.097945997E0,1.016949639E-1,-1.704886109E-1,9.879366875E0,9.881361145E0
1.100460581E0,1.016949639E-1,-1.800599098E-1,9.860223770E0,9.862392014E0
1.102975216E0,6.819544733E-2,-1.704886109E-1,9.860223770E0,9.861933369E0
1.105489800E0,6.340979785E-2,-1.657029688E-1,9.893723488E0,9.895314180E0
1.108004383E0,1.256231815E-1,-1.800599098E-1,9.865009308E0,9.867452123E0
1.110519018E0,1.208375469E-1,-1.609173268E-1,9.865009308E0,9.867061606E0
1.113033602E0,8.733802289E-2,-1.752742529E-1,9.855438232E0,9.857383616E0
1.115548237E0,1.160518974E-1,-2.039881349E-1,9.869794846E0,9.872584742E0
1.118062820E0,8.733802289E-2,-1.561316848E-1,9.879366875E0,9.880986534E0
1.119944747E0,4.426721856E-2,-1.609173268E-1,9.836296082E0,9.837711857E0
1.122459331E0,1.160518974E-1,-1.944168359E-1,9.874580383E0,9.877175897E0
1.124973914E0,9.690931439E-2,-2.039881349E-1,9.817152977E0,9.819750259E0
1.127488550E0,1.064806059E-1,-1.752742529E-1,9.831509590E0,9.833648357E0
1.130003133E0,7.776673883E-2,-1.944168359E-1,9.845867157E0,9.848093503E0
1.132517768E0,7.776673883E-2,-1.561316848E-1,9.812367439E0,9.813917644E0
1.135032352E0,1.016949639E-1,-1.657029688E-1,9.817152977E0,9.819077956E0
1.137546935E0,8.255238086E-2,-1.944168359E-1,9.817152977E0,9.819424900E0
1.140061570E0,8.733802289E-2,-1.848455518E-1,9.788438797E0,9.790573522E0
1.142576154E0,8.733802289E-2,-1.992024779E-1,9.745368004E0,9.747794986E0
1.145090789E0,1.208375469E-1,-1.896311939E-1,9.793225288E0,9.795806412E0
1.147605372E0,8.733802289E-2,-1.704886109E-1,9.788438797E0,9.790312987E0
1.149499279E0,6.819544733E-2,-1.848455518E-1,9.793225288E0,9.795206994E0
1.152013862E0,8.733802289E-2,-1.657029688E-1,9.845867157E0,9.847648728E0
1.154528445E0,8.255238086E-2,-1.465603858E-1,9.831509590E0,9.832948473E0
1.157043081E0,5.383851007E-2,-2.183450609E-1,9.778867722E0,9.781453219E0
1.159557664E0,1.256231815E-1,-2.374876440E-1,9.802796364E0,9.806477355E0
1.162072300E0,9.212367237E-2,-2.183450609E-1,9.841081619E0,9.843934619E0
1.164586883E0,9.690931439E-2,-1.848455518E-1,9.812367439E0,9.814586800E0
1.167101466E0,9.690931439E-2,-1.848455518E-1,9.798010826E0,9.800233438E0
1.169616102E0,6.340979785E-2,-1.848455518E-1,9.788438797E0,9.790389306E0
1.172130685E0,7.298108935E-2,-1.609173268E-1,9.802796364E0,9.804388669E0
1.174645320E0,8.255238086E-2,-1.944168359E-1,9.817152977E0,9.819424900E0
1.177159904E0,9.212367237E-2,-2.183450609E-1,9.836296082E0,9.839150468E0
1.179045112E0,7.298108935E-2,-1.944168359E-1,9.841081619E0,9.843272402E0
1.181559643E0,7.776673883E-2,-1.752742529E-1,9.836296082E0,9.838164937E0
1.184074279E0,1.112662554E-1,-2.135594189E-1,9.817152977E0,9.820105925E0
1.186588914E0,9.212367237E-2,-1.800599098E-1,9.812367439E0,9.814451748E0
1.189103497E0,9.690931439E-2,-1.800599098E-1,9.836296082E0,9.838421296E0
1.191618133E0,1.160518974E-1,-1.752742529E-1,9.831509590E0,9.833756654E0
1.194132664E0,1.112662554E-1,-1.896311939E-1,9.850652695E0,9.853106042E0
1.196647300E0,8.255238086E-2,-2.327020019E-1,9.860223770E0,9.863314753E0
1.199161935E0,9.212367237E-2,-2.135594189E-1,9.841081619E0,9.843829632E0
1.201676518E0,8.255238086E-2,-1.704886109E-1,9.845867157E0,9.847689137E0
1.204191154E0,1.016949639E-1,-1.944168359E-1,9.850652695E0,9.853095873E0
1.206705737E0,6.819544733E-2,-1.848455518E-1,9.783653259E0,9.785636903E0
1.208584747E0,8.733802289E-2,-1.704886109E-1,9.802796364E0,9.804667809E0
1.211099331E0,5.862415582E-2,-1.752742529E-1,9.821938515E0,9.823677216E0
1.213613914E0,9.690931439E-2,-1.800599098E-1,9.821938515E0,9.824066835E0
1.216128550E0,1.304088384E-1,-2.039881349E-1,9.826724052E0,9.829706162E0
1.218643133E0,9.690931439E-2,-2.039881349E-1,9.836296082E0,9.838888310E0
1.221157716E0,1.160518974E-1,-1.561316848E-1,9.884152412E0,9.886066663E0
1.223672352E0,1.208375469E-1,-1.465603858E-1,9.831509590E0,9.833344420E0
1.226186935E0,1.208375469E-1,-1.896311939E-1,9.821938515E0,9.824512094E0
1.228701518E0,6.819544733E-2,-1.848455518E-1,9.836296082E0,9.838269111E0
1.231216154E0,8.255238086E-2,-1.513460279E-1,9.841081619E0,9.842591526E0
1.233730789E0,1.208375469E-1,-1.513460279E-1,9.850652695E0,9.852556310E0
1.236245372E0,1.064806059E-1,-1.465603858E-1,9.788438797E0,9.790115022E0
1.238127247E0,6.340979785E-2,-1.513460279E-1,9.855438232E0,9.856804207E0
1.240641779E0,8.733802289E-2,-1.322034448E-1,9.826724052E0,9.828001388E0
1.243156414E0,8.733802289E-2,-1.848455518E-1,9.817152977E0,9.819281460E0
1.245670997E0,8.733802289E-2,-1.704886109E-1,9.793225288E0,9.795098562E0
1.248185633E0,9.690931439E-2,-1.609173268E-1,9.817152977E0,9.818949963E0
1.250700268E0,9.690931439E-2,-1.752742529E-1,9.841081619E0,9.843119420E0
1.253214852E0,1.016949639E-1,-1.752742529E-1,9.821938515E0,9.824028660E0
1.255729435E0,7.298108935E-2,-1.704886109E-1,9.841081619E0,9.842828864E0
1.258244018E0,1.160518974E-1,-1.752742529E-1,9.812367439E0,9.814618886E0
1.260758654E0,9.690931439E-2,-1.800599098E-1,9.798010826E0,9.800144343E0
1.263273289E0,1.016949639E-1,-1.800599098E-1,9.841081619E0,9.843254080E0
1.265787872E0,6.819544733E-2,-1.752742529E-1,9.793225288E0,9.795031048E0
1.267663133E0,1.112662554E-1,-1.609173268E-1,9.812367439E0,9.814317568E0
1.270177716E0,7.776673883E-2,-1.513460279E-1,9.865009308E0,9.866476673E0
1.272692300E0,7.776673883E-2,-1.561316848E-1,9.845867157E0,9.847412089E0
1.275206883E0,1.112662554E-1,-1.704886109E-1,9.826724052E0,9.828832695E0
1.277721518E0,1.351944804E-1,-1.465603858E-1,9.817152977E0,9.819177668E0
1.280236154E0,6.819544733E-2,-1.513460279E-1,9.831509590E0,9.832910915E0
1.282750737E0,1.208375469E-1,-1.609173268E-1,9.888937950E0,9.890985284E0
1.285265320E0,1.016949639E-1,-1.417747438E-1,9.850652695E0,9.852197747E0
1.287779956E0,8.255238086E-2,-1.657029688E-1,9.845867157E0,9.847607448E0
1.290294539E0,8.255238086E-2,-1.513460279E-1,9.821938515E0,9.823451364E0
1.292809175E0,1.112662554E-1,-1.704886109E-1,9.860223770E0,9.862325250E0
1.295323758E0,7.776673883E-2,-1.513460279E-1,9.855438232E0,9.856907022E0
1.297203810E0,1.064806059E-1,-1.417747438E-1,9.865009308E0,9.866602599E0
1.299718393E0,1.447657645E-1,-1.800599098E-1,9.879366875E0,9.882068030E0
1.302232977E0,9.690931439E-2,-2.087737769E-1,9.831509590E0,9.834203513E0
1.304747612E0,1.208375469E-1,-1.609173268E-1,9.826724052E0,9.828784345E0
1.307262195E0,8.733802289E-2,-1.992024779E-1,9.845867157E0,9.848269372E0
1.309776779E0,8.255238086E-2,-1.657029688E-1,9.869794846E0,9.871530918E0
1.312291414E0,9.690931439E-2,-1.561316848E-1,9.845867157E0,9.847581865E0
1.314805997E0,8.733802289E-2,-1.752742529E-1,9.798010826E0,9.799967609E0
1.317320633E0,9.690931439E-2,-1.657029688E-1,9.821938515E0,9.823814182E0
1.319835216E0,8.733802289E-2,-1.561316848E-1,9.841081619E0,9.842707578E0
1.322349852E0,6.819544733E-2,-1.944168359E-1,9.802796364E0,9.804961248E0
1.324864435E0,9.212367237E-2,-1.752742529E-1,9.807581902E0,9.809580551E0
1.326747247E0,8.255238086E-2,-1.609173268E-1,9.821938515E0,9.823603487E0
1.329261831E0,9.690931439E-2,-1.609173268E-1,9.821938515E0,9.823734625E0
1.331776414E0,9.690931439E-2,-1.800599098E-1,9.788438797E0,9.790574399E0
1.334291050E0,8.733802289E-2,-1.944168359E-1,9.783653259E0,9.785974501E0
1.336805633E0,9.212367237E-2,-2.087737769E-1,9.826724052E0,9.829373269E0
1.339320268E0,9.212367237E-2,-2.039881349E-1,9.807581902E0,9.810135610E0
1.341834852E0,1.112662554E-1,-1.800599098E-1,9.778867722E0,9.781158197E0
1.344349435E0,8.733802289E-2,-1.752742529E-1,9.812367439E0,9.814321360E0
1.346864070E0,8.733802289E-2,-2.039881349E-1,9.821938515E0,9.824444782E0
1.349378654E0,1.016949639E-1,-2.374876440E-1,9.821938515E0,9.825335538E0
1.351893289E0,7.776673883E-2,-2.183450609E-1,9.807581902E0,9.810320330E0
1.354407872E0,1.112662554E-1,-1.992024779E-1,9.774082184E0,9.776745079E0
1.356290685E0,9.212367237E-2,-1.609173268E-1,9.821938515E0,9.823688581E0
1.358805268E0,1.304088384E-1,-1.992024779E-1,9.802796364E0,9.805687362E0
1.361319852E0,1.064806059E-1,-1.896311939E-1,9.817152977E0,9.819561634E0
1.363834487E0,1.064806059E-1,-1.800599098E-1,9.821938515E0,9.824165913E0
1.366349070E0,1.064806059E-1,-1.896311939E-1,9.826724052E0,9.829130364E0
1.368863706E0,1.016949639E-1,-1.848455518E-1,9.836296082E0,9.838558347E0
1.371378289E0,1.208375469E-1,-1.322034448E-1,9.831509590E0,9.833140917E0
1.373892872E0,1.064806059E-1,-1.704886109E-1,9.821938515E0,9.823995148E0
1.376407508E0,8.733802289E-2,-1.800599098E-1,9.798010826E0,9.800054370E0
1.378922091E0,8.255238086E-2,-1.896311939E-1,9.850652695E0,9.852823626E0
1.381436727E0,8.733802289E-2,-1.896311939E-1,9.836296082E0,9.838511499E0
1.383951310E0,7.776673883E-2,-1.896311939E-1,9.821938515E0,9.824076742E0
1.385834695E0,9.212367237E-2,-1.848455518E-1,9.812367439E0,9.814540713E0
1.388349279E0,1.112662554E-1,-1.752742529E-1,9.841081619E0,9.843271239E0
1.390863862E0,6.819544733E-2,-1.657029688E-1,9.826724052E0,9.828357630E0
1.393378497E0,7.298108935E-2,-1.752742529E-1,9.798010826E0,9.799850175E0
1.395893081E0,9.690931439E-2,-1.752742529E-1,9.826724052E0,9.828764830E0
1.398407716E0,8.733802289E-2,-1.848455518E-1,9.821938515E0,9.824065960E0
1.400922300E0,9.212367237E-2,-1.848455518E-1,9.764511108E0,9.766695031E0
1.403436883E0,1.160518974E-1,-2.087737769E-1,9.826724052E0,9.829626653E0
1.405951518E0,1.112662554E-1,-2.135594189E-1,9.793225288E0,9.796185449E0
1.408466102E0,1.016949639E-1,-1.800599098E-1,9.836296082E0,9.838469598E0
1.410980737E0,7.298108935E-2,-1.752742529E-1,9.845867157E0,9.847697567E0
1.413495320E0,1.160518974E-1,-1.752742529E-1,9.807581902E0,9.809834446E0
1.415380425E0,7.298108935E-2,-1.609173268E-1,9.836296082E0,9.837882965E0
1.417895008E0,8.733802289E-2,-1.752742529E-1,9.821938515E0,9.823890532E0
1.420409591E0,8.733802289E-2,-1.704886109E-1,9.855438232E0,9.857299683E0
1.422924227E0,9.212367237E-2,-1.657029688E-1,9.850652695E0,9.852476986E0
1.425438810E0,1.016949639E-1,-1.513460279E-1,9.807581902E0,9.809276744E0
1.427953445E0,9.212367237E-2,-1.609173268E-1,9.826724052E0,9.828473267E0
1.430468029E0,5.862415582E-2,-1.609173268E-1,9.826724052E0,9.828216358E0
1.432982612E0,7.298108935E-2,-1.417747438E-1,9.807581902E0,9.808878074E0
1.435497247E0,1.016949639E-1,-1.657029688E-1,9.798010826E0,9.799939566E0
1.438011831E0,1.112662554E-1,-1.513460279E-1,9.821938515E0,9.823734625E0
1.440526466E0,5.383851007E-2,-1.417747438E-1,9.821938515E0,9.823109225E0
1.443041050E0,9.690931439E-2,-1.800599098E-1,9.826724052E0,9.828851336E0
1.444921310E0,8.733802289E-2,-1.704886109E-1,9.855438232E0,9.857299683E0
1.447435893E0,5.862415582E-2,-1.800599098E-1,9.831509590E0,9.833333066E0
1.449950477E0,1.016949639E-1,-1.561316848E-1,9.836296082E0,9.838060763E0
1.452465112E0,1.016949639E-1,-1.800599098E-1,9.841081619E0,9.843254080E0
1.454979695E0,9.690931439E-2,-1.609173268E-1,9.826724052E0,9.828519288E0
1.457494331E0,1.064806059E-1,-1.609173268E-1,9.836296082E0,9.838188508E0
1.460008914E0,1.112662554E-1,-1.609173268E-1,9.831509590E0,9.833455923E0
1.462523497E0,1.304088384E-1,-1.848455518E-1,9.865009308E0,9.867602697E0
1.465038133E0,1.016949639E-1,-1.752742529E-1,9.850652695E0,9.852736749E0
1.467552716E0,1.016949639E-1,-1.465603858E-1,9.865009308E0,9.866622039E0
1.470067352E0,8.733802289E-2,-1.752742529E-1,9.850652695E0,9.852599023E0
1.472581935E0,9.212367237E-2,-1.848455518E-1,9.812367439E0,9.814540713E0
1.474456414E0,6.819544733E-2,-1.704886109E-1,9.821938515E0,9.823654777E0
1.476971050E0,9.212367237E-2,-1.752742529E-1,9.807581902E0,9.809580551E0
1.479485633E0,1.112662554E-1,-1.322034448E-1,9.783653259E0,9.785179049E0
1.482000268E0,7.776673883E-2,-1.704886109E-1,9.845867157E0,9.847650182E0
1.484514852E0,8.255238086E-2,-1.848455518E-1,9.826724052E0,9.828809103E0
1.487029487E0,9.212367237E-2,-1.561316848E-1,9.836296082E0,9.837966481E0
1.489544070E0,8.733802289E-2,-1.465603858E-1,9.874580383E0,9.876054153E0
1.492058654E0,1.495514214E-1,-1.657029688E-1,9.874580383E0,9.877102857E0
1.494573289E0,1.160518974E-1,-1.513460279E-1,9.869794846E0,9.871637349E0
1.497087872E0,6.819544733E-2,-1.609173268E-1,9.845867157E0,9.847418194E0
1.499602508E0,8.733802289E-2,-1.704886109E-1,9.841081619E0,9.842945785E0
1.502117091E0,1.064806059E-1,-1.513460279E-1,9.841081619E0,9.842821302E0
1.504005997E0,9.690931439E-2,-1.848455518E-1,9.826724052E0,9.828940172E0
1.506520581E0,6.819544733E-2,-1.800599098E-1,9.879366875E0,9.881242940E0
1.509035164E0,1.016949639E-1,-1.752742529E-1,9.798010826E0,9.800106075E0
1.511549800E0,8.733802289E-2,-1.513460279E-1,9.831509590E0,9.833062309E0
1.514064383E0,8.733802289E-2,-1.896311939E-1,9.793225288E0,9.795450447E0
1.516579018E0,1.399801224E-1,-1.657029688E-1,9.821938515E0,9.824333468E0
